zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
265,combined,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,De ontwikkeling van wiskundige principes verbeterde de bruggenbouw enorm.,0,0,28.234512154638956,28.234512154638956,0.0
266,synonyms,Ingenieurs begonnen kraaktheorie en belastingsverdeling te begrijpen en toe te passen.,Ingenieurs begonnen kraaktheorie en belastingsverdeling te bekijken en toe te passen.,2,2,36.05235433177233,39.47652578569642,3.424171453924089
266,abbreviations,Ingenieurs begonnen kraaktheorie en belastingsverdeling te begrijpen en toe te passen.,Ingenieurs begonnen kraaktheorie en belastingsverdeling te begrijpen en toe te passen.,0,0,36.05235433177233,36.05235433177233,0.0
266,combined,Ingenieurs begonnen kraaktheorie en belastingsverdeling te begrijpen en toe te passen.,Ingenieurs begonnen kraaktheorie en belastingsverdeling te bekijken en toe te passen.,2,2,36.05235433177233,39.47652578569642,3.424171453924089
267,synonyms,IJzer en later staal maakten langere overspanningen en lichtere constructies mogelijk.,IJzer en later staal zijn langere overspanningen en lichtere constructies mogelijk.,1,1,4.901860196415369,15.944334828120807,11.042474631705439
267,abbreviations,IJzer en later staal maakten langere overspanningen en lichtere constructies mogelijk.,IJzer en later staal maakten langere overspanningen en lichtere constructies mogelijk.,0,0,4.901860196415369,4.901860196415369,0.0
267,combined,IJzer en later staal maakten langere overspanningen en lichtere constructies mogelijk.,IJzer en later staal zijn langere overspanningen en lichtere constructies mogelijk.,1,1,4.901860196415369,15.944334828120807,11.042474631705439
268,synonyms,De negentiende eeuw bracht een revolutie in bruggenbouw met industriële materialen.,De negentiende eeuw bracht een omslag in bruggenbouw met industriële materialen.,2,2,16.359944772205584,20.994174806602505,4.634230034396921
268,abbreviations,De negentiende eeuw bracht een revolutie in bruggenbouw met industriële materialen.,De negentiende eeuw bracht een revolutie in bruggenbouw met industriële materialen.,0,0,16.359944772205584,16.359944772205584,0.0
268,combined,De negentiende eeuw bracht een revolutie in bruggenbouw met industriële materialen.,De negentiende eeuw bracht een omslag in bruggenbouw met industriële materialen.,2,2,16.359944772205584,20.994174806602505,4.634230034396921
269,synonyms,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,1,1,28.393255306969888,28.393255306969888,0.0
269,abbreviations,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,0,0,28.393255306969888,28.393255306969888,0.0
269,combined,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,Hangbruggen werden technisch haalbaar door de ontwikkeling van sterke staaldraden.,1,1,28.393255306969888,28.393255306969888,0.0
270,synonyms,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,1,1,5.858837879996087,5.858837879996087,0.0
270,abbreviations,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,0,0,5.858837879996087,5.858837879996087,0.0
270,combined,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,De Brooklyn Bridge in New York werd een icoon van moderne techniek en ambitie.,1,1,5.858837879996087,5.858837879996087,0.0
271,synonyms,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,0,0,6.277520597868026,6.277520597868026,0.0
271,abbreviations,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,0,0,6.277520597868026,6.277520597868026,0.0
271,combined,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,Deze brug kostte veertien jaar om te bouwen en eiste vele mensenlevens.,0,0,6.277520597868026,6.277520597868026,0.0
272,synonyms,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,0,0,12.267370468328329,12.267370468328329,0.0
272,abbreviations,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,0,0,12.267370468328329,12.267370468328329,0.0
272,combined,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,Duizenden arbeiders werkten onder gevaarlijke omstandigheden diep onder water.,0,0,12.267370468328329,12.267370468328329,0.0
273,synonyms,De chief engineer John Roebling stierf aan de gevolgen van een ongeluk tijdens de bouw.,De chief engineer John Roebling stierf aan de gevolgen van een ongeval tijdens de bouw.,2,2,21.549467364090635,21.758087405976664,0.20862004188602867
273,abbreviations,De chief engineer John Roebling stierf aan de gevolgen van een ongeluk tijdens de bouw.,De chief engineer John Roebling stierf a.d. gevolgen van een ongeluk tijdens de bouw.,2,2,21.549467364090635,37.61071872661964,16.061251362529003
273,combined,De chief engineer John Roebling stierf aan de gevolgen van een ongeluk tijdens de bouw.,De chief engineer John Roebling stierf aan de gevolgen v.e. ongeval tijdens de bouw.,4,4,21.549467364090635,34.12307788507165,12.573610520981017
274,synonyms,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,0,0,69.47375545528385,69.47375545528385,0.0
274,abbreviations,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,0,0,69.47375545528385,69.47375545528385,0.0
274,combined,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,Zijn zoon Washington nam het project over maar kreeg caissons ziekte door de druk.,0,0,69.47375545528385,69.47375545528385,0.0
275,synonyms,Washingtons vrouw Emily toonde zich een bekwaam ingenieur en voltooide het toezicht.,Washingtons tante Emily toonde zich een bekwaam ingenieur en voltooide het toezicht.,1,1,37.542283107729446,70.02229776647506,32.48001465874562
275,abbreviations,Washingtons vrouw Emily toonde zich een bekwaam ingenieur en voltooide het toezicht.,Washingtons vrouw Emily toonde zich een bekwaam ir. en voltooide het toezicht.,2,2,37.542283107729446,172.72153096878912,135.17924786105968
275,combined,Washingtons vrouw Emily toonde zich een bekwaam ingenieur en voltooide het toezicht.,Washingtons tante Emily toonde zich een bekwaam ingenieur en voltooide het toezicht.,3,2,37.542283107729446,70.02229776647506,32.48001465874562
276,synonyms,Tuibruggen gebruiken kabels die vanaf pylonen het brugdek ondersteunen.,Tuibruggen gebruiken kabels die vanaf pylonen het brugdek steunen.,1,1,21.33352120113656,29.36601211158532,8.032490910448761
276,abbreviations,Tuibruggen gebruiken kabels die vanaf pylonen het brugdek ondersteunen.,Tuibruggen gebruiken kabels die v.a. pylonen het brugdek ondersteunen.,1,1,21.33352120113656,26.168088679036405,4.834567477899846
276,combined,Tuibruggen gebruiken kabels die vanaf pylonen het brugdek ondersteunen.,Tuibruggen gebruiken kabels die v.a. pylonen het brugdek steunen.,2,2,21.33352120113656,40.7109543231599,19.377433122023344
277,synonyms,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,0,0,12.280555867565011,12.280555867565011,0.0
277,abbreviations,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,0,0,12.280555867565011,12.280555867565011,0.0
277,combined,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,Deze constructies kunnen enorme afstanden overbruggen met elegante efficiëntie.,0,0,12.280555867565011,12.280555867565011,0.0
278,synonyms,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,0,0,6.95775974401832,6.95775974401832,0.0
278,abbreviations,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,0,0,6.95775974401832,6.95775974401832,0.0
278,combined,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,De Millau-brug in Frankrijk is hoger dan de Eiffeltoren en een architectonisch wonder.,0,0,6.95775974401832,6.95775974401832,0.0
279,synonyms,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,0,0,27.702226020303513,27.702226020303513,0.0
279,abbreviations,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,0,0,27.702226020303513,27.702226020303513,0.0
279,combined,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,Beweegbare bruggen zoals ophaalbrug en draaibrug laten scheepvaart passeren.,0,0,27.702226020303513,27.702226020303513,0.0
280,synonyms,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,0,0,6.655873826935481,6.655873826935481,0.0
280,abbreviations,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,0,0,6.655873826935481,6.655873826935481,0.0
280,combined,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,Amsterdam telt meer dan duizend bruggen die het stadsbeeld karakteriseren.,0,0,6.655873826935481,6.655873826935481,0.0
281,synonyms,Sommige van deze bruggen zijn zo smal dat slechts één persoon tegelijk kan passeren.,Sommige van deze bruggen zijn zo smal dat slechts één iemand tegelijk kan passeren.,1,1,3.730683556458408,4.841515581174418,1.11083202471601
281,abbreviations,Sommige van deze bruggen zijn zo smal dat slechts één persoon tegelijk kan passeren.,Sommige van deze bruggen zijn zo smal dat slechts één pers. tegelijk kan passeren.,1,1,3.730683556458408,25.03024254929574,21.29955899283733
281,combined,Sommige van deze bruggen zijn zo smal dat slechts één persoon tegelijk kan passeren.,Sommige van deze bruggen zijn zo smal dat slechts één iemand tegelijk kan passeren.,2,1,3.730683556458408,4.841515581174418,1.11083202471601
282,synonyms,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,0,0,364.8427142678444,364.8427142678444,0.0
282,abbreviations,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,0,0,364.8427142678444,364.8427142678444,0.0
282,combined,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,Moderne bruggen integreren geavanceerde sensoren om structurele gezondheid te monitoren.,0,0,364.8427142678444,364.8427142678444,0.0
283,synonyms,"Deze systemen detecteren trillingen, scheuren en andere tekenen van slijtage.","Deze systemen detecteren trillingen, scheuren en andere tekenen van slijtage.",0,0,7.833449022929196,7.833449022929196,0.0
283,abbreviations,"Deze systemen detecteren trillingen, scheuren en andere tekenen van slijtage.","Deze systemen detecteren trillingen, scheuren e.a. tekenen van slijtage.",1,1,7.833449022929196,23.088637504284254,15.255188481355058
283,combined,"Deze systemen detecteren trillingen, scheuren en andere tekenen van slijtage.","Deze systemen detecteren trillingen, scheuren e.a. tekenen van slijtage.",1,1,7.833449022929196,23.088637504284254,15.255188481355058
284,synonyms,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,1,1,12.006223286795391,12.006223286795391,0.0
284,abbreviations,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,0,0,12.006223286795391,12.006223286795391,0.0
284,combined,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,Regelmatig onderhoud is cruciaal om catastrofale instortingen te voorkomen.,1,1,12.006223286795391,12.006223286795391,0.0
285,synonyms,De instorting van de Morandi-brug in Genua in 2018 kostte drieënveertig levens.,De instorting van de Morandi-brug in Genua in 2018 kostte drieënveertig levens.,0,0,17.05482946300662,17.05482946300662,0.0
285,abbreviations,De instorting van de Morandi-brug in Genua in 2018 kostte drieënveertig levens.,De instorting v.d. Morandi-brug in Genua in 2018 kostte drieënveertig levens.,1,1,17.05482946300662,31.446182007190952,14.391352544184333
285,combined,De instorting van de Morandi-brug in Genua in 2018 kostte drieënveertig levens.,De instorting v.d. Morandi-brug in Genua in 2018 kostte drieënveertig levens.,1,1,17.05482946300662,31.446182007190952,14.391352544184333
286,synonyms,Dit drama benadrukte het belang van investeringen in infrastructuuronderhoud.,Dit stuk benadrukte het gewicht van investeringen in infrastructuuronderhoud.,3,3,24.45305788745085,16.346445496643806,-8.106612390807044
286,abbreviations,Dit drama benadrukte het belang van investeringen in infrastructuuronderhoud.,Dit drama benadrukte het belang van investeringen in infrastructuuronderhoud.,0,0,24.45305788745085,24.45305788745085,0.0
286,combined,Dit drama benadrukte het belang van investeringen in infrastructuuronderhoud.,Dit stuk benadrukte het gewicht van investeringen in infrastructuuronderhoud.,3,3,24.45305788745085,16.346445496643806,-8.106612390807044
287,synonyms,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,0,0,14.304416401949188,14.304416401949188,0.0
287,abbreviations,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,0,0,14.304416401949188,14.304416401949188,0.0
287,combined,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,Voetgangersbruggen worden steeds vaker ontworpen als kunstwerken op zichzelf.,0,0,14.304416401949188,14.304416401949188,0.0
288,synonyms,De Henderson Waves in Singapore golft als een serpent door de boomtoppen.,De Henderson Waves in Singapore golft als een serpent door de boomtoppen.,0,0,87.40395453113797,87.40395453113797,0.0
288,abbreviations,De Henderson Waves in Singapore golft als een serpent door de boomtoppen.,De Henderson Waves in Singapore golft als een serpent door de boomtoppen.,0,0,87.40395453113797,87.40395453113797,0.0
